formula,predicted_conductivity,predicted_sigma_err,relaxed_energy_per_atom,relaxed_volume_per_atom,relaxed_cif_path,relax_mode
Li6.500Ga0.10La3Zr1.80Nb0.20O12,0.0005881205903011726,0.0010084369785724194,11.064239501953125,9.59225485665627,D:\doped_2\03_structures\relaxed\Li6.500Ga0.10La3Zr1.80Nb0.20O12_evaluated.cif,full
Li6.500Fe0.10La3Zr1.80Nb0.20O12,0.0005449622515988517,0.0009464166487528513,-6.317782402038574,47.1245159776968,D:\doped_2\03_structures\relaxed\Li6.500Fe0.10La3Zr1.80Nb0.20O12_evaluated.cif,full
