Li_frac,avg_electronegativity,avg_atomic_mass,avg_atomic_radius,avg_row,avg_col,num_elements,formula,sigma,log_sigma
0.055555555555555566,2.6283127572016465,36.973970637860084,0.9757201646090536,2.897119341563786,11.11934156378601,4,Li0.27La0.59Ti1O3,0.00058,-3.236
0.013715831160050226,2.6884844972471744,46.90448749154834,0.9564860426929394,3.0165169516082297,12.671689365401333,4,Li0.284Sm4.512Si3O12.91,1e-10,-10.0
0.05967078189300412,2.6278189300411525,36.430906975308645,0.9736625514403292,2.880658436213992,11.111111111111112,4,Li0.29La0.57Ti1O3,0.0016,-2.795440008672037
0.04347826086956522,2.6991304347826084,53.557713043478266,0.9260869565217391,3.0434782608695654,11.73913043478261,4,Li0.2Ca0.4Ta1O3,3.53e-09,-8.452225294612177
0.0411522633744856,2.632921810699588,38.015209448559666,0.9767489711934156,2.91358024691358,11.518518518518517,5,Li0.2La0.66Ti0.8Al0.2O3,4.28e-05,-4.368
0.011627906976744188,2.960581395348837,27.331173837209306,0.7854651162790698,2.5232558139534884,14.30232558139535,5,Li0.2Zr1.2Nb0.8P3O12,2.38e-07,-6.623
0.06262833675564682,2.624312114989733,36.23486561601642,0.9741273100616015,2.8747433264887063,11.088295687885012,4,Li0.305La0.565Ti1O3,0.000957,-3.0190880622231564
0.06275303643724697,2.6094736842105264,37.78015700404858,0.9864372469635627,2.9149797570850207,11.072874493927127,5,Li0.31La0.63Ti0.9Co0.1O3,0.00026,-3.5850266520291822
0.06748466257668712,2.627443762781186,35.687500315746426,0.9714723926380366,2.850715746421268,11.208588957055213,6,Li0.33La0.56Ti0.92Al0.08O2.92F0.08,0.000494,-3.306273051076353
0.06748466257668712,2.626196319018405,35.724077939877304,0.9719836400817996,2.8527607361963185,11.188139059304703,6,Li0.33La0.56Ti0.93Al0.07O2.93F0.07,0.000645,-3.1904402853647325
0.06748466257668713,2.6249488752556243,35.76065556400818,0.9724948875255623,2.85480572597137,11.167689161554193,6,Li0.33La0.56Ti0.94Al0.06O2.94F0.06,0.000106,-3.9746941347352296
0.06748466257668713,2.623701431492843,35.79723318813907,0.9730061349693253,2.856850715746422,11.147239263803682,6,Li0.33La0.56Ti0.95Al0.05O2.95F0.05,0.000176,-3.75448733218585
0.06748466257668713,2.6224539877300614,35.833810812269945,0.9735173824130879,2.8588957055214723,11.126789366053169,6,Li0.33La0.56Ti0.96Al0.04O2.96F0.04,0.000622,-3.2061048076545906
0.06748466257668712,2.62120654396728,35.87038843640082,0.9740286298568507,2.860940695296523,11.106339468302659,6,Li0.33La0.56Ti0.97Al0.03O2.97F0.03,0.000928,-3.032452023781138
0.06748466257668713,2.619959100204499,35.906966060531694,0.9745398773006135,2.8629856850715742,11.085889570552148,6,Li0.33La0.56Ti0.98Al0.02O2.98F0.02,0.00106,-2.9746941347352296
0.06748466257668712,2.618711656441718,35.94354368466257,0.9750511247443763,2.8650306748466257,11.065439672801636,6,Li0.33La0.56Ti0.99Al0.01O2.99F0.01,0.00098,-3.0087739243075053
0.06748466257668712,2.617464212678937,35.98012130879346,0.9755623721881389,2.8670756646216766,11.044989775051123,4,Li0.33La0.56Ti1O3,0.000668,-3.175223537524454
0.0709812108559499,2.6195824634655533,35.09539993736952,0.9710855949895616,2.8434237995824634,11.045929018789144,4,Li0.34La0.51Ti1O2.94,0.00101,-2.9955
0.06938775510204082,2.614122448979592,35.920857795918366,0.9765306122448979,2.8653061224489793,11.024489795918365,4,Li0.34La0.56Ti1O3,0.001109,-2.9885
0.06952965235173823,2.621717791411043,36.31047852760736,0.9632924335378322,2.858895705521472,11.040899795501021,4,Li0.34Nd0.55Ti1O3,8e-08,-7.096455006504028
0.06938775510204082,2.6175510204081633,36.14967836734694,0.9651020408163266,2.8653061224489793,11.024489795918365,4,Li0.34Pr0.56Ti1O3,1e-06,-6.0
0.06924643584521385,2.6192260692464355,36.10863910386965,0.9643584521384928,2.863543788187372,11.034623217922606,4,Li0.34Pr0.56Ti1O3.01,1e-06,-6.0
0.06999999999999999,2.5878,36.463493416,0.9859999999999999,2.86,11.4,5,Li0.35La0.65Ti0.7Al0.3O3,0.000161,-3.7931741239681513
0.07350845041743026,2.6102891468132765,35.565970717369176,0.9764202810018328,2.8542048462634906,11.007126858073713,5,Li0.361La0.55Ti0.995Al0.005O3,0.0011,-2.958
0.07392197125256673,2.631375770020534,36.140533819301844,0.9679671457905543,2.8501026694045173,11.086242299794662,5,Li0.36La0.51Ti0.95W0.05O3,0.00073,-3.136
0.07346938775510203,2.613632653061224,35.382227306122445,0.9744897959183673,2.848979591836734,11.016326530612243,4,Li0.36La0.54Ti1O3,0.00089,-3.05
0.07331975560081466,2.6153360488798367,35.84533981670061,0.9749490835030549,2.855397148676171,11.101832993890019,5,Li0.36La0.55Ti0.95Ge0.05O3,0.00036,-3.443
0.07331975560081466,2.6106517311608957,35.665075509164964,0.9764765784114052,2.855397148676171,11.030549898167004,5,Li0.36La0.55Ti0.95Mn0.05O3,0.00019,-3.721
0.07331975560081466,2.6172708757637473,36.13485101832994,0.9754582484725051,2.865580448065173,11.040733197556007,5,Li0.36La0.55Ti0.95Ru0.05O3,5.2e-05,-4.283
0.07331975560081466,2.610663951120163,35.559039675926684,0.9762321792260692,2.8537678207739305,11.014663951120161,5,Li0.36La0.55Ti0.992Al0.008O3,0.000654,-3.184
